Time, Id, Iq, Ud, Uq, Velocity, Temperature, Position
24.6129, -0.004, 2.64, -0.04, 0.9414, 0.614, 27.0, 0.09
24.6139, -0.001, 2.653, -0.0391, 0.9375, 0.614, 27.0, 0.09
24.6149, 0.004, 2.662, -0.0498, 0.9492, 0.614, 27.0, 0.09
24.6159, 0.001, 2.678, -0.04, 0.9521, 0.46, 27.0, 0.09
24.6169, -0.001, 2.694, -0.043, 0.9551, 0.46, 27.0, 0.09
24.6179, -0.007, 2.701, -0.0293, 0.9648, 0.409, 27.0, 0.1
24.6189, 0.01, 2.724, -0.0518, 0.9531, 0.46, 27.0, 0.1
24.6199, 0.0, 2.734, -0.041, 0.9609, 0.409, 27.0, 0.1
24.6209, -0.008, 2.744, -0.0303, 0.9668, 0.307, 27.0, 0.1
24.6219, 0.004, 2.756, -0.041, 0.9639, 0.409, 27.0, 0.1
24.6229, 0.01, 2.762, -0.0625, 0.9844, 0.409, 27.0, 0.1
24.6239, 0.0, 2.78, -0.041, 0.9785, 0.307, 27.0, 0.1
24.6249, 0.0, 2.791, -0.0371, 0.9785, 0.307, 27.0, 0.1
24.6259, 0.01, 2.803, -0.0576, 0.9844, 0.409, 27.0, 0.1
24.6269, -0.004, 2.814, -0.0322, 0.9766, 0.409, 27.0, 0.1
24.6279, 0.0, 2.819, -0.0381, 0.9883, 0.307, 27.0, 0.1
24.6289, 0.003, 2.832, -0.0498, 0.9912, 0.307, 27.0, 0.1
24.6299, 0.0, 2.849, -0.0508, 0.9873, 0.307, 27.0, 0.1
24.6309, -0.004, 2.84, -0.0391, 1.0117, 0.307, 27.0, 0.1
24.6319, 0.001, 2.859, -0.0479, 0.9961, 0.307, 27.0, 0.1
24.6329, 0.002, 2.871, -0.0518, 1.0059, 0.307, 27.0, 0.1
24.6339, -0.002, 2.876, -0.0459, 1.0107, 0.409, 27.0, 0.1
24.6349, -0.007, 2.88, -0.0332, 1.0137, 0.409, 27.0, 0.1
24.6359, 0.002, 2.893, -0.0498, 1.0088, 0.205, 27.0, 0.1
24.6369, 0.009, 2.905, -0.0625, 1.0137, 0.153, 27.0, 0.1
24.6379, 0.0, 2.908, -0.0508, 1.0186, 0.256, 27.0, 0.1
24.6389, 0.005, 2.92, -0.0498, 1.0088, 0.256, 27.0, 0.1
24.6399, 0.004, 2.923, -0.0498, 1.0195, 0.307, 27.0, 0.1
24.6409, 0.002, 2.934, -0.0527, 1.0156, 0.307, 27.0, 0.1
24.6419, -0.002, 2.937, -0.0391, 1.0215, 0.307, 27.0, 0.1
24.6429, 0.002, 2.938, -0.0498, 1.0273, 0.307, 27.0, 0.1
24.6439, -0.007, 2.947, -0.0361, 1.0273, 0.307, 27.0, 0.1
24.6449, 0.0, 2.948, -0.0518, 1.0303, 0.307, 27.0, 0.1
24.6459, 0.001, 2.96, -0.043, 1.0234, 0.153, 27.0, 0.1
24.6469, 0.003, 2.962, -0.0518, 1.0312, 0.153, 27.0, 0.1
24.6479, 0.0, 2.968, -0.0449, 1.0273, 0.256, 27.0, 0.1
24.6489, 0.0, 2.968, -0.0381, 1.0342, 0.153, 27.0, 0.11
24.6499, -0.003, 2.969, -0.0479, 1.0439, 0.153, 27.0, 0.11
24.6509, 0.002, 2.981, -0.0508, 1.0322, 0.102, 27.0, 0.11
24.6519, -0.007, 2.979, -0.0361, 1.04, 0.153, 27.0, 0.11
24.6529, 0.01, 2.991, -0.0547, 1.0244, 0.256, 27.0, 0.11
24.6539, -0.007, 2.989, -0.0381, 1.0342, 0.153, 27.0, 0.11
24.6549, 0.005, 2.991, -0.0449, 1.0361, 0.153, 27.0, 0.11
24.6559, 0.003, 2.983, -0.0537, 1.0557, 0.102, 27.0, 0.11
24.6569, -0.007, 2.993, -0.0332, 1.04, 0.153, 27.0, 0.11
24.6579, 0.007, 3.003, -0.0518, 1.0312, 0.102, 27.0, 0.11
24.6589, -0.001, 3.0, -0.0381, 1.0342, 0.153, 27.0, 0.11
24.6599, -0.009, 2.997, -0.0332, 1.0381, 0.102, 27.0, 0.11
24.6609, 0.003, 2.996, -0.0391, 1.043, 0.0, 27.0, 0.11
24.6619, 0.0, 3.002, -0.042, 1.0371, 0.102, 27.0, 0.11
24.6629, -0.006, 2.999, -0.0332, 1.0371, 0.102, 27.0, 0.11
24.6639, 0.008, 3.004, -0.0527, 1.0312, 0.153, 27.0, 0.11
24.6649, 0.001, 3.004, -0.0488, 1.0283, 0.102, 27.0, 0.11
24.6659, -0.007, 2.992, -0.0264, 1.0459, 0.0, 27.0, 0.11
24.6669, 0.006, 3.008, -0.0557, 1.0176, 0.0, 27.0, 0.11
24.6679, -0.015, 2.987, -0.0166, 1.0498, 0.153, 27.0, 0.11
24.6689, -0.005, 2.991, -0.0283, 1.0391, 0.102, 27.0, 0.11
24.6699, 0.0, 2.993, -0.0361, 1.0361, 0.0, 27.0, 0.11
24.6709, 0.0, 2.986, -0.041, 1.0391, 0.0, 27.0, 0.11
24.6719, -0.002, 2.985, -0.0371, 1.0391, 0.0, 27.0, 0.11
24.6729, 0.004, 2.985, -0.0439, 1.0322, 0.0, 27.0, 0.11
24.6739, 0.004, 2.975, -0.0469, 1.0342, 0.0, 27.0, 0.11
24.6749, 0.004, 2.971, -0.0488, 1.0449, 0.0, 27.0, 0.11
24.6759, 0.0, 2.968, -0.0381, 1.0391, 0.102, 27.0, 0.11
24.6769, 0.003, 2.963, -0.0479, 1.0361, 0.102, 27.0, 0.11
24.6779, 0.0, 2.97, -0.04, 1.0225, 0.0, 27.0, 0.11
24.6789, -0.002, 2.961, -0.04, 1.0215, 0.0, 27.0, 0.11
24.6799, 0.002, 2.951, -0.042, 1.0342, 0.0, 27.0, 0.11
24.6809, -0.008, 2.951, -0.0254, 1.0234, 0.0, 27.0, 0.11
24.6819, -0.003, 2.938, -0.04, 1.0283, 0.0, 27.0, 0.11
24.6829, 0.001, 2.938, -0.0508, 1.0205, 0.0, 27.0, 0.11
24.6839, 0.0, 2.926, -0.0371, 1.0225, 0.0, 27.0, 0.11
24.6849, -0.005, 2.913, -0.0322, 1.0352, 0.0, 27.0, 0.11
24.6859, 0.005, 2.919, -0.0459, 1.0127, 0.0, 27.0, 0.11
24.6869, -0.001, 2.91, -0.0381, 1.0137, 0.0, 27.0, 0.11
24.6879, -0.002, 2.901, -0.0332, 1.0166, 0.0, 27.0, 0.11
24.6889, -0.001, 2.892, -0.0371, 1.0215, 0.0, 27.0, 0.11
24.6899, -0.002, 2.896, -0.0303, 1.002, 0.0, 27.0, 0.11
24.6909, 0.0, 2.881, -0.0361, 1.0068, 0.0, 27.0, 0.11
24.6919, 0.0, 2.869, -0.0381, 1.0039, 0.0, 27.0, 0.11
24.6929, 0.006, 2.862, -0.043, 1.0039, 0.0, 27.0, 0.11
24.6939, 0.003, 2.853, -0.0459, 1.0107, 0.0, 27.0, 0.11
24.6949, 0.0, 2.843, -0.0332, 0.9932, 0.0, 27.0, 0.11
24.6959, -0.002, 2.83, -0.0352, 0.998, 0.0, 27.0, 0.11
24.6969, -0.003, 2.831, -0.0352, 0.9834, 0.0, 27.0, 0.11
24.6979, -0.001, 2.811, -0.0361, 0.9941, 0.0, 27.0, 0.11
24.6989, 0.004, 2.799, -0.043, 0.9941, 0.0, 27.0, 0.11
24.6999, 0.003, 2.798, -0.0439, 0.9814, 0.0, 27.0, 0.11
24.7009, -0.002, 2.778, -0.0361, 0.9883, 0.0, 27.0, 0.11
24.7019, -0.004, 2.766, -0.0264, 0.9854, 0.0, 27.0, 0.11
24.7029, 0.001, 2.761, -0.0391, 0.9717, 0.0, 27.0, 0.11
24.7039, 0.002, 2.747, -0.041, 0.9697, 0.0, 27.0, 0.11
24.7049, -0.003, 2.741, -0.0361, 0.9609, 0.0, 27.0, 0.11
24.7059, -0.002, 2.723, -0.0322, 0.9629, 0.0, 27.0, 0.11
24.7069, -0.002, 2.703, -0.0342, 0.9717, -0.102, 27.0, 0.11
24.7079, -0.001, 2.691, -0.0371, 0.9609, -0.102, 27.0, 0.11
24.7089, 0.007, 2.683, -0.0479, 0.9502, 0.0, 27.0, 0.11
24.7099, 0.001, 2.662, -0.041, 0.9678, 0.0, 27.0, 0.11
24.7109, 0.001, 2.661, -0.0352, 0.9443, 0.0, 27.0, 0.11
24.7119, 0.0, 2.643, -0.0312, 0.9414, 0.0, 27.0, 0.11
24.7129, 0.0, 2.627, -0.0371, 0.9404, 0.0, 27.0, 0.11
24.7139, 0.002, 2.617, -0.0391, 0.9297, -0.102, 27.0, 0.11
24.7149, -0.003, 2.6, -0.0234, 0.9268, -0.102, 27.0, 0.11
24.7159, -0.001, 2.578, -0.0312, 0.9395, 0.0, 27.0, 0.11
24.7169, -0.005, 2.572, -0.0264, 0.9209, 0.0, 27.0, 0.11
24.7179, -0.005, 2.543, -0.0234, 0.9307, -0.102, 27.0, 0.11
24.7189, 0.006, 2.535, -0.041, 0.9121, -0.102, 27.0, 0.11
24.7199, -0.007, 2.519, -0.0283, 0.9111, 0.0, 27.0, 0.11
24.7209, 0.003, 2.513, -0.0381, 0.8926, 0.0, 27.0, 0.11
24.7219, -0.001, 2.491, -0.0312, 0.8975, 0.0, 27.0, 0.11
24.7229, 0.002, 2.475, -0.0312, 0.8887, -0.102, 27.0, 0.11
24.7239, 0.001, 2.45, -0.0371, 0.8936, -0.102, 27.0, 0.11
24.7249, -0.001, 2.432, -0.0273, 0.8975, 0.0, 27.0, 0.11
24.7259, 0.0, 2.416, -0.0332, 0.8916, -0.102, 27.0, 0.11
24.7269, -0.005, 2.397, -0.0264, 0.8877, -0.102, 27.0, 0.11
24.7279, 0.0, 2.38, -0.0312, 0.876, 0.0, 27.0, 0.11
24.7289, 0.001, 2.354, -0.0332, 0.8779, -0.102, 26.5, 0.11
24.7299, -0.002, 2.337, -0.0215, 0.875, -0.102, 26.5, 0.11
24.7309, 0.008, 2.316, -0.0391, 0.875, 0.0, 26.5, 0.11
24.7319, -0.002, 2.306, -0.0303, 0.8574, -0.102, 26.5, 0.11
24.7329, -0.001, 2.281, -0.0244, 0.8516, -0.102, 26.5, 0.11
24.7339, 0.0, 2.264, -0.0264, 0.8506, -0.153, 26.5, 0.11
24.7349, 0.0, 2.245, -0.0303, 0.8389, -0.102, 26.5, 0.11
24.7359, 0.003, 2.229, -0.0332, 0.834, 0.0, 26.5, 0.11
24.7369, -0.002, 2.2, -0.0205, 0.832, -0.102, 26.5, 0.11
24.7379, 0.002, 2.184, -0.0283, 0.8203, -0.102, 26.5, 0.11
24.7389, 0.0, 2.168, -0.0215, 0.8154, -0.153, 26.5, 0.1
24.7399, 0.001, 2.141, -0.0215, 0.8193, -0.102, 26.5, 0.1
24.7409, 0.0, 2.112, -0.0254, 0.8242, -0.153, 26.5, 0.1
24.7419, 0.0, 2.1, -0.0225, 0.8018, -0.102, 26.5, 0.1
24.7429, -0.001, 2.082, -0.0195, 0.792, -0.153, 26.5, 0.1
24.7439, -0.002, 2.056, -0.0166, 0.7959, -0.102, 26.5, 0.1
24.7449, -0.002, 2.033, -0.0166, 0.7832, -0.153, 26.5, 0.1
24.7459, 0.005, 2.015, -0.0303, 0.7744, -0.256, 26.5, 0.1
24.7469, -0.002, 1.989, -0.0166, 0.7715, -0.153, 26.5, 0.1
24.7479, 0.001, 1.969, -0.0176, 0.7686, -0.153, 26.5, 0.1
24.7489, -0.001, 1.947, -0.0176, 0.7539, -0.256, 26.5, 0.1
24.7499, -0.009, 1.93, -0.002, 0.7422, -0.256, 26.5, 0.1
24.7509, -0.004, 1.9, -0.0078, 0.7441, -0.307, 26.5, 0.1
24.7519, -0.002, 1.886, -0.0107, 0.7266, -0.307, 26.5, 0.1
24.7529, -0.003, 1.853, -0.0098, 0.7275, -0.307, 26.5, 0.1
24.7539, 0.0, 1.835, -0.0166, 0.7246, -0.46, 26.5, 0.1
24.7549, -0.008, 1.807, 0.0039, 0.7158, -0.409, 26.5, 0.1
24.7559, -0.003, 1.776, -0.0127, 0.7188, -0.307, 26.5, 0.1
24.7569, 0.0, 1.759, -0.0166, 0.7041, -0.46, 26.5, 0.1
24.7579, 0.001, 1.732, -0.0215, 0.6982, -0.409, 26.5, 0.1
24.7589, 0.0, 1.712, -0.0195, 0.6924, -0.307, 26.5, 0.1
24.7599, 0.001, 1.683, -0.0195, 0.6826, -0.307, 26.5, 0.1
24.7609, -0.003, 1.661, -0.0127, 0.6787, -0.307, 26.5, 0.1
24.7619, -0.002, 1.641, -0.0127, 0.6621, -0.307, 26.5, 0.1
24.7629, -0.001, 1.61, -0.0176, 0.6572, -0.307, 26.5, 0.1
24.7639, 0.001, 1.589, -0.0186, 0.6494, -0.307, 26.5, 0.1
24.7649, 0.001, 1.562, -0.0156, 0.6426, -0.409, 26.5, 0.1
24.7659, 0.009, 1.539, -0.0312, 0.6377, -0.409, 26.5, 0.1
24.7669, 0.009, 1.514, -0.0312, 0.6221, -0.307, 26.5, 0.1
24.7679, 0.001, 1.479, -0.0205, 0.6299, -0.46, 26.5, 0.1
24.7689, 0.001, 1.461, -0.0195, 0.6094, -0.409, 26.5, 0.1
24.7699, -0.003, 1.428, -0.0127, 0.6113, -0.46, 26.5, 0.09
24.7709, 0.0, 1.406, -0.0205, 0.5967, -0.409, 26.5, 0.09
24.7719, -0.007, 1.379, -0.0146, 0.5889, -0.307, 26.5, 0.09
24.7729, 0.004, 1.351, -0.0283, 0.583, -0.46, 26.5, 0.09
24.7739, -0.003, 1.33, -0.0244, 0.5713, -0.409, 26.5, 0.09
24.7749, 0.001, 1.298, -0.0303, 0.5684, -0.46, 26.5, 0.09
24.7759, 0.004, 1.269, -0.0332, 0.5576, -0.562, 26.5, 0.09
24.7769, 0.004, 1.235, -0.0352, 0.5645, -0.46, 26.5, 0.09
24.7779, -0.005, 1.212, -0.0166, 0.5439, -0.46, 26.5, 0.09
24.7789, 0.002, 1.182, -0.0322, 0.541, -0.562, 26.5, 0.09
24.7799, -0.001, 1.158, -0.0303, 0.5332, -0.614, 26.5, 0.09
24.7809, 0.0, 1.128, -0.0312, 0.5234, -0.614, 26.5, 0.09
24.7819, 0.001, 1.102, -0.0322, 0.5127, -0.46, 26.5, 0.09
24.7829, 0.002, 1.075, -0.0371, 0.499, -0.46, 26.5, 0.09
24.7839, -0.001, 1.043, -0.0283, 0.498, -0.562, 26.5, 0.09
24.7849, -0.005, 1.017, -0.0234, 0.4912, -0.614, 26.5, 0.09
24.7859, 0.004, 0.988, -0.042, 0.4766, -0.767, 26.5, 0.09
24.7869, -0.003, 0.97, -0.0293, 0.4531, -0.716, 26.5, 0.09
24.7879, 0.0, 0.929, -0.0293, 0.459, -0.665, 26.5, 0.08
24.7889, -0.002, 0.901, -0.0352, 0.4512, -0.614, 26.5, 0.08
24.7899, -0.005, 0.875, -0.0225, 0.4326, -0.716, 26.5, 0.08
24.7909, -0.005, 0.855, -0.0234, 0.4121, -0.716, 26.5, 0.08
24.7919, 0.0, 0.823, -0.0381, 0.4053, -0.767, 26.5, 0.08
24.7929, 0.0, 0.788, -0.0342, 0.4023, -0.716, 26.5, 0.08
24.7939, -0.004, 0.759, -0.0186, 0.3916, -0.767, 26.5, 0.08
24.7949, 0.002, 0.735, -0.0312, 0.375, -0.869, 26.5, 0.08
24.7959, -0.001, 0.703, -0.0293, 0.3633, -0.767, 26.5, 0.08
24.7969, 0.003, 0.68, -0.0283, 0.3457, -0.767, 26.5, 0.08
24.7979, 0.0, 0.646, -0.0283, 0.3398, -0.869, 26.5, 0.08
24.7989, 0.0, 0.618, -0.0361, 0.3203, -1.074, 26.5, 0.08
24.7999, -0.001, 0.581, -0.0283, 0.3096, -1.023, 26.5, 0.07
24.8009, 0.001, 0.552, -0.0322, 0.2998, -0.972, 26.5, 0.07
24.8019, -0.001, 0.524, -0.0322, 0.2822, -0.92, 26.5, 0.07
24.8029, -0.001, 0.499, -0.0264, 0.2578, -0.92, 26.5, 0.07
24.8039, 0.001, 0.469, -0.0312, 0.2461, -1.074, 27.3, 0.07
24.8049, 0.0, 0.434, -0.0283, 0.2373, -1.023, 27.3, 0.07
24.8059, 0.003, 0.403, -0.0322, 0.2236, -1.074, 27.3, 0.07
24.8069, -0.003, 0.377, -0.0322, 0.208, -1.176, 27.3, 0.07
24.8079, 0.002, 0.353, -0.0254, 0.1836, -1.227, 27.3, 0.07
24.8089, 0.005, 0.317, -0.041, 0.1709, -1.381, 27.3, 0.06
24.8099, -0.003, 0.292, -0.0166, 0.1475, -1.483, 27.3, 0.06
24.8109, -0.002, 0.259, -0.0166, 0.1328, -1.534, 27.3, 0.06
24.8119, -0.001, 0.227, -0.0146, 0.124, -1.687, 27.3, 0.06
24.8129, 0.001, 0.201, -0.0205, 0.1016, -1.79, 27.3, 0.06
24.8139, -0.002, 0.174, -0.0068, 0.0674, -1.841, 27.3, 0.05
24.8149, 0.0, 0.135, -0.0029, 0.0693, -1.994, 27.3, 0.05
24.8159, -0.001, 0.112, -0.002, 0.0361, -2.096, 27.3, 0.05
24.8169, -0.005, 0.077, 0.0029, 0.0244, -2.301, 27.3, 0.05
24.8179, 0.003, 0.045, -0.0088, 0.0176, -2.301, 27.3, 0.04
24.8189, -0.004, 0.019, 0.0029, -0.0068, -2.352, 27.3, 0.04
24.8199, -0.004, -0.011, 0.0, -0.0186, -2.454, 27.3, 0.04
24.8209, 0.003, -0.04, -0.0146, -0.0361, -2.454, 27.3, 0.04
24.8219, 0.0, -0.072, -0.0098, -0.0488, -2.199, 27.3, 0.04
24.8229, -0.005, -0.101, -0.0078, -0.0664, -2.096, 27.3, 0.03
24.8239, 0.006, -0.131, -0.0254, -0.085, -1.892, 27.3, 0.03
24.8249, 0.007, -0.16, -0.0254, -0.1084, -1.483, 27.3, 0.03
24.8259, 0.0, -0.188, -0.0225, -0.1299, -1.329, 27.3, 0.03
24.8269, 0.001, -0.217, -0.0146, -0.1553, -1.125, 27.3, 0.03
24.8279, 0.0, -0.25, -0.0146, -0.1699, -0.818, 27.3, 0.03
24.8289, -0.001, -0.28, 0.001, -0.1865, -0.665, 27.3, 0.03
24.8299, 0.0, -0.304, 0.0039, -0.2158, -0.614, 27.3, 0.03
24.8309, 0.001, -0.335, 0.0098, -0.2324, -0.614, 27.3, 0.03
24.8319, 0.0, -0.362, 0.0166, -0.2529, -0.767, 27.3, 0.03
24.8329, -0.001, -0.4, 0.0215, -0.2539, -0.869, 27.3, 0.02
24.8339, 0.0, -0.429, 0.0166, -0.2715, -0.92, 27.3, 0.02
24.8349, 0.004, -0.457, 0.0166, -0.2832, -0.92, 27.3, 0.02
24.8359, -0.003, -0.487, 0.0283, -0.2939, -1.074, 27.3, 0.02
24.8369, -0.009, -0.511, 0.0332, -0.3145, -1.023, 27.3, 0.02
24.8379, -0.001, -0.545, 0.0273, -0.3213, -0.972, 27.3, 0.02
24.8389, 0.002, -0.571, 0.0225, -0.333, -0.818, 27.3, 0.02
24.8399, -0.001, -0.606, 0.0244, -0.3389, -0.665, 27.3, 0.02
24.8409, -0.007, -0.632, 0.04, -0.3506, -0.614, 27.3, 0.02
24.8419, 0.005, -0.661, 0.0215, -0.3633, -0.614, 27.3, 0.02
24.8429, -0.006, -0.691, 0.0312, -0.3779, -0.614, 27.3, 0.02
24.8439, 0.0, -0.722, 0.0273, -0.3867, -0.614, 27.3, 0.02
24.8449, 0.0, -0.749, 0.0361, -0.3926, -0.614, 27.3, 0.02
24.8459, 0.008, -0.775, 0.0176, -0.4102, -0.716, 27.3, 0.01
24.8469, -0.004, -0.807, 0.0391, -0.4189, -0.716, 27.3, 0.01
24.8479, -0.001, -0.839, 0.0332, -0.4219, -0.614, 27.3, 0.01
24.8489, 0.001, -0.869, 0.0273, -0.4277, -0.614, 27.3, 0.01
24.8499, -0.001, -0.896, 0.0342, -0.4434, -0.614, 27.3, 0.01
24.8509, 0.002, -0.918, 0.0244, -0.457, -0.614, 27.3, 0.01
24.8519, -0.004, -0.953, 0.0361, -0.4609, -0.614, 27.3, 0.01
24.8529, 0.006, -0.982, 0.0195, -0.4658, -0.614, 27.3, 0.01
24.8539, -0.007, -1.007, 0.0449, -0.4775, -0.614, 27.3, 0.01
24.8549, -0.001, -1.031, 0.0371, -0.4902, -0.614, 27.3, 0.01
24.8559, -0.001, -1.065, 0.0361, -0.4922, -0.614, 27.3, 0.01
24.8569, -0.002, -1.095, 0.0332, -0.501, -0.614, 27.3, 0.01
24.8579, 0.002, -1.122, 0.0381, -0.5088, -0.614, 27.3, 0.01
24.8589, 0.002, -1.146, 0.0381, -0.5176, -0.614, 27.3, 0.01
24.8599, 0.0, -1.176, 0.043, -0.5322, -0.767, 27.3, 0.01
24.8609, -0.002, -1.205, 0.041, -0.5303, -0.716, 27.3, 0.0
24.8619, -0.005, -1.234, 0.0469, -0.5439, -0.665, 27.3, 0.0
24.8629, -0.001, -1.258, 0.0439, -0.5557, -0.614, 27.3, 0.0
24.8639, -0.002, -1.285, 0.0518, -0.5537, -0.614, 27.3, 0.0
24.8649, 0.007, -1.314, 0.0312, -0.5674, -0.716, 27.3, 0.0
24.8659, -0.006, -1.346, 0.0557, -0.5654, -0.716, 27.3, 0.0
24.8669, -0.006, -1.346, 0.0557, -0.5654, -0.614, 27.3, 0.0
24.8679, 0.0, -1.365, 0.0449, -0.585, -0.614, 27.3, 0.0
24.8689, -0.002, -1.418, 0.0469, -0.5977, -0.716, 27.3, -0.0
24.8699, 0.004, -1.439, 0.0361, -0.6104, -0.665, 27.3, -0.0
24.8709, 0.001, -1.469, 0.043, -0.6152, -0.614, 27.3, -0.0
24.8719, -0.002, -1.504, 0.0469, -0.6064, -0.614, 27.3, -0.0
24.8729, -0.006, -1.523, 0.0488, -0.6318, -0.716, 27.3, -0.0
24.8739, -0.007, -1.55, 0.0479, -0.6367, -0.716, 27.3, -0.0
24.8749, -0.001, -1.573, 0.0391, -0.6445, -0.767, 27.3, -0.01
24.8759, 0.0, -1.603, 0.0322, -0.6416, -0.869, 27.3, -0.01
24.8769, 0.007, -1.619, 0.0225, -0.667, -0.767, 27.3, -0.01
24.8779, -0.001, -1.646, 0.0264, -0.6709, -0.767, 27.0, -0.01
24.8789, -0.002, -1.673, 0.0273, -0.6699, -0.869, 27.0, -0.01
24.8799, 0.002, -1.701, 0.0244, -0.6777, -0.92, 27.0, -0.01
24.8809, 0.002, -1.733, 0.0127, -0.6729, -0.92, 27.0, -0.01
24.8819, -0.002, -1.753, 0.0186, -0.6953, -0.92, 27.0, -0.01
24.8829, 0.0, -1.774, 0.0166, -0.7012, -1.074, 27.0, -0.01
24.8839, -0.002, -1.803, 0.0098, -0.709, -1.023, 27.0, -0.01
24.8849, 0.003, -1.818, 0.0068, -0.7334, -1.074, 27.0, -0.02
24.8859, -0.011, -1.842, 0.0312, -0.7607, -1.329, 27.0, -0.02
24.8869, -0.007, -1.865, 0.0371, -0.7832, -1.994, 27.0, -0.02
24.8879, -0.013, -1.89, 0.0635, -0.8154, -3.119, 27.0, -0.03
24.8889, -0.008, -1.912, 0.0713, -0.8398, -4.193, 27.0, -0.03
24.8899, -0.004, -1.935, 0.0723, -0.8564, -5.42, 27.0, -0.04
24.8909, -0.009, -1.966, 0.0967, -0.8535, -6.494, 27.0, -0.05
24.8919, 0.004, -1.997, 0.0791, -0.8359, -7.465, 27.0, -0.05
24.8929, 0.005, -2.021, 0.0645, -0.7979, -7.517, 27.0, -0.06
24.8939, 0.011, -2.043, 0.0352, -0.7666, -6.75, 27.0, -0.07
24.8949, 0.006, -2.059, 0.0146, -0.752, -5.164, 27.0, -0.07
24.8959, 0.003, -2.078, 0.0117, -0.7441, -2.557, 27.0, -0.07
24.8969, -0.001, -2.093, 0.0146, -0.7666, -0.153, 27.0, -0.06
24.8979, -0.001, -2.112, 0.0186, -0.7861, 1.432, 27.0, -0.06
24.8989, -0.005, -2.133, 0.042, -0.8105, 1.892, 27.0, -0.06
24.8999, -0.002, -2.158, 0.0488, -0.8184, 1.125, 27.0, -0.06
24.9009, -0.004, -2.183, 0.0488, -0.8252, 0.102, 27.0, -0.06
24.9019, -0.002, -2.202, 0.0488, -0.8252, -0.665, 27.0, -0.06
24.9029, 0.001, -2.216, 0.04, -0.8311, -1.227, 27.0, -0.07
24.9039, 0.003, -2.235, 0.0273, -0.8271, -1.176, 27.0, -0.07
24.9049, -0.002, -2.258, 0.0312, -0.8232, -0.716, 27.0, -0.07
24.9059, 0.001, -2.274, 0.0381, -0.834, -0.153, 27.0, -0.07
24.9069, 0.002, -2.299, 0.0342, -0.8428, 0.307, 27.0, -0.06
24.9079, -0.004, -2.319, 0.0498, -0.8486, 0.205, 27.0, -0.06
24.9089, 0.001, -2.329, 0.043, -0.8604, -0.153, 27.0, -0.07
24.9099, 0.004, -2.355, 0.042, -0.8613, -0.46, 27.0, -0.07
24.9109, -0.002, -2.376, 0.0498, -0.8584, -0.716, 27.0, -0.07
24.9119, -0.003, -2.391, 0.0527, -0.8633, -0.716, 27.0, -0.07
24.9129, 0.001, -2.413, 0.0439, -0.8574, -0.614, 27.0, -0.07
24.9139, -0.006, -2.434, 0.0488, -0.8613, -0.46, 27.0, -0.07
24.9149, 0.001, -2.45, 0.0391, -0.8633, -0.205, 27.0, -0.07
24.9159, 0.0, -2.47, 0.041, -0.875, -0.051, 27.0, -0.07
24.9169, 0.005, -2.482, 0.0332, -0.874, -0.153, 27.0, -0.07
24.9179, -0.003, -2.496, 0.0498, -0.8838, -0.102, 27.0, -0.07
24.9189, 0.008, -2.507, 0.0381, -0.9043, -0.307, 27.0, -0.07
24.9199, 0.0, -2.533, 0.0449, -0.8916, -0.358, 27.0, -0.07
24.9209, -0.003, -2.552, 0.0498, -0.8965, -0.307, 27.0, -0.07
24.9219, 0.0, -2.562, 0.0498, -0.8994, -0.409, 27.0, -0.07
24.9229, 0.001, -2.585, 0.041, -0.9014, -0.409, 27.0, -0.07
24.9239, -0.005, -2.591, 0.0508, -0.9121, -0.307, 27.0, -0.07
24.9249, -0.008, -2.604, 0.0586, -0.916, -0.307, 27.0, -0.07
24.9259, 0.008, -2.626, 0.0342, -0.9141, -0.307, 27.0, -0.07
24.9269, -0.007, -2.633, 0.0547, -0.9248, -0.307, 27.0, -0.07
24.9279, -0.003, -2.646, 0.0508, -0.9355, -0.307, 27.0, -0.07
24.9289, 0.0, -2.667, 0.0449, -0.9258, -0.307, 27.0, -0.07
24.9299, -0.001, -2.683, 0.0488, -0.9238, -0.307, 27.0, -0.07
24.9309, -0.006, -2.686, 0.0488, -0.9414, -0.307, 27.0, -0.07
24.9319, 0.001, -2.701, 0.043, -0.9385, -0.307, 27.0, -0.07
24.9329, 0.007, -2.714, 0.0352, -0.9414, -0.153, 27.0, -0.07
24.9339, 0.001, -2.73, 0.042, -0.9414, -0.153, 27.0, -0.07
24.9349, 0.004, -2.744, 0.0381, -0.9414, -0.256, 27.0, -0.07
24.9359, -0.008, -2.758, 0.0547, -0.9404, -0.256, 27.0, -0.07
24.9369, -0.004, -2.766, 0.0498, -0.9512, -0.307, 27.0, -0.08
24.9379, 0.001, -2.777, 0.0342, -0.9502, -0.307, 27.0, -0.08
24.9389, 0.0, -2.783, 0.041, -0.9668, -0.153, 27.0, -0.08
24.9399, 0.0, -2.798, 0.0449, -0.959, -0.153, 27.0, -0.08
24.9409, 0.0, -2.808, 0.04, -0.9648, -0.256, 27.0, -0.08
24.9419, -0.001, -2.817, 0.042, -0.9668, -0.256, 27.0, -0.08
24.9429, 0.001, -2.833, 0.0303, -0.9609, -0.307, 27.0, -0.08
24.9439, -0.003, -2.841, 0.04, -0.9639, -0.153, 27.0, -0.08
24.9449, 0.004, -2.849, 0.0293, -0.9648, -0.153, 27.0, -0.08
24.9459, 0.003, -2.858, 0.0312, -0.9688, -0.102, 27.0, -0.08
