Time, Id, Iq, Ud, Uq, Velocity, Temperature, Position
27.5719, 0.043, -2.011, -0.4248, -2.9795, -115.509, 26.2, -3.63
27.5729, 0.008, -2.057, -0.4316, -2.9131, -116.685, 26.2, -3.74
27.5739, -0.08, -2.005, -0.2451, -2.9531, -117.35, 26.2, -3.87
27.5749, 0.076, -1.927, -0.4619, -3.0312, -117.861, 26.2, -3.98
27.5759, -0.048, -1.983, -0.3252, -2.9336, -118.781, 26.2, -4.1
27.5769, -0.005, -1.898, -0.3369, -3.0234, -120.06, 26.2, -4.23
27.5779, 0.035, -1.933, -0.3984, -2.9746, -121.133, 26.2, -4.35
27.5789, -0.033, -1.909, -0.2471, -2.9053, -121.542, 26.2, -4.47
27.5799, 0.043, -1.812, -0.3623, -3.0352, -121.747, 26.2, -4.59
27.5809, -0.01, -1.863, -0.3115, -2.9482, -122.156, 26.2, -4.71
27.5819, -0.024, -1.789, -0.2275, -3.0156, -122.616, 26.2, -4.84
27.5829, 0.034, -1.823, -0.2832, -2.9268, -123.179, 26.2, -4.96
27.5839, -0.07, -1.781, -0.1504, -2.9102, -123.383, 26.2, -5.08
27.5849, 0.072, -1.707, -0.3086, -3.0264, -123.383, 26.2, -5.21
27.5859, -0.049, -1.741, -0.168, -2.959, -123.741, 26.2, -5.33
27.5869, 0.028, -1.686, -0.1787, -2.9941, -124.304, 26.2, -5.46
27.5879, 0.01, -1.7, -0.2314, -2.9297, -125.122, 26.2, -5.58
27.5889, 0.052, -1.613, -0.2031, -3.0098, -125.582, 26.2, -5.71
27.5899, 0.041, -1.614, -0.2285, -3.0078, -125.786, 26.2, -5.85
27.5909, -0.083, -1.607, 0.0127, -2.9814, -126.093, 26.2, -5.96
27.5919, 0.064, -1.574, -0.2334, -2.9873, -126.86, 26.2, -6.09
27.5929, -0.042, -1.542, -0.0322, -2.9805, -127.883, 26.2, -6.22
27.5939, 0.05, -1.508, -0.1904, -3.0264, -128.548, 26.2, -6.36
27.5949, -0.095, -1.505, 0.0596, -2.9824, -128.701, 26.2, -6.48
27.5959, 0.091, -1.435, -0.21, -3.0361, -128.957, 26.2, -6.61
27.5969, -0.083, -1.453, 0.0361, -2.9658, -129.468, 26.2, -6.73
27.5979, 0.072, -1.385, -0.1895, -3.0342, -129.877, 26.2, -6.87
27.5989, -0.09, -1.417, 0.042, -2.9473, -129.775, 26.2, -6.99
27.5999, 0.097, -1.316, -0.1963, -3.0283, -129.519, 26.2, -7.12
27.6009, -0.077, -1.354, 0.0166, -2.9443, -129.519, 26.2, -7.25
27.6019, 0.064, -1.278, -0.1865, -3.0312, -129.979, 26.2, -7.38
27.6029, -0.083, -1.305, 0.042, -2.9434, -130.491, 26.2, -7.52
27.6039, 0.1, -1.209, -0.2178, -3.0215, -130.593, 26.2, -7.65
27.6049, -0.051, -1.223, 0.0068, -2.9795, -130.849, 26.2, -7.78
27.6059, 0.07, -1.167, -0.2061, -3.0557, -131.462, 26.2, -7.92
27.6069, -0.081, -1.198, 0.0479, -2.9609, -132.076, 26.2, -8.04
27.6079, 0.065, -1.139, -0.2119, -2.9854, -132.74, 26.2, -8.18
27.6089, -0.021, -1.112, -0.0449, -2.9629, -133.047, 26.2, -8.32
27.6099, -0.018, -1.103, -0.1016, -2.9824, -133.15, 26.2, -8.45
27.6109, 0.002, -1.063, -0.0537, -2.9678, -133.405, 26.2, -8.59
27.6119, 0.017, -1.052, -0.165, -2.9287, -133.814, 26.2, -8.72
27.6129, 0.014, -0.982, -0.0908, -2.9619, -133.917, 26.2, -8.85
27.6139, -0.042, -0.996, -0.082, -2.9297, -133.61, 26.2, -8.98
27.6149, 0.036, -0.933, -0.1113, -2.9629, -133.405, 26.2, -9.11
27.6159, -0.042, -0.945, -0.0781, -2.8818, -133.559, 26.2, -9.25
27.6169, 0.083, -0.852, -0.207, -2.9629, -133.865, 26.2, -9.38
27.6179, -0.079, -0.887, -0.0107, -2.8867, -133.917, 26.2, -9.51
27.6189, 0.078, -0.825, -0.1865, -2.9336, -133.865, 26.2, -9.65
27.6199, -0.076, -0.819, -0.0068, -2.8721, -133.917, 26.2, -9.78
27.6209, 0.083, -0.756, -0.2373, -2.9316, -134.377, 26.2, -9.92
27.6219, -0.03, -0.751, -0.0234, -2.8936, -134.99, 26.2, -10.05
27.6229, -0.042, -0.751, -0.0049, -2.8418, -135.348, 26.7, -10.19
27.6239, -0.002, -0.672, -0.0361, -2.8838, -135.604, 26.7, -10.34
27.6249, -0.043, -0.676, -0.0273, -2.8584, -135.86, 26.7, -10.46
27.6259, 0.079, -0.605, -0.1279, -2.9092, -136.32, 26.7, -10.6
27.6269, -0.062, -0.637, 0.1133, -2.7637, -136.32, 26.7, -10.74
27.6279, 0.068, -0.534, -0.0732, -2.8555, -136.115, 26.7, -10.88
27.6289, -0.098, -0.547, 0.1631, -2.7832, -135.808, 26.7, -11.01
27.6299, 0.059, -0.489, -0.0381, -2.8379, -135.502, 26.7, -11.14
27.6309, -0.048, -0.507, 0.1943, -2.6963, -135.297, 26.7, -11.28
27.6319, 0.045, -0.44, 0.0361, -2.7607, -134.939, 26.7, -11.41
27.6329, -0.041, -0.4, 0.2051, -2.7549, -134.684, 26.7, -11.54
27.6339, 0.015, -0.396, 0.1123, -2.7324, -134.632, 26.7, -11.68
27.6349, 0.031, -0.357, 0.1709, -2.6748, -134.479, 26.7, -11.81
27.6359, -0.035, -0.359, 0.2197, -2.6465, -134.53, 26.7, -11.95
27.6369, 0.072, -0.252, 0.1143, -2.752, -134.479, 26.7, -12.08
27.6379, -0.07, -0.293, 0.3076, -2.6396, -134.326, 26.7, -12.23
27.6389, 0.083, -0.223, 0.1562, -2.625, -134.326, 26.7, -12.35
27.6399, -0.042, -0.246, 0.2861, -2.5479, -133.968, 26.7, -12.48
27.6409, 0.072, -0.144, 0.1592, -2.6475, -133.61, 26.7, -12.61
27.6419, -0.084, -0.184, 0.3975, -2.5127, -133.15, 26.7, -12.76
27.6429, 0.092, -0.097, 0.1592, -2.5342, -132.536, 26.7, -12.88
27.6439, -0.079, -0.131, 0.3848, -2.4258, -131.973, 26.7, -13.02
27.6449, 0.079, -0.015, 0.1865, -2.541, -131.616, 26.7, -13.15
27.6459, -0.098, -0.07, 0.4424, -2.3975, -131.053, 26.7, -13.27
27.6469, 0.084, 0.025, 0.2129, -2.4326, -130.337, 26.7, -13.41
27.6479, -0.069, -0.007, 0.3633, -2.335, -129.928, 26.7, -13.53
27.6489, 0.062, 0.099, 0.2158, -2.4473, -129.877, 26.7, -13.67
27.6499, -0.061, 0.054, 0.376, -2.3213, -129.877, 26.7, -13.79
27.6509, 0.07, 0.149, 0.2354, -2.3398, -129.57, 26.7, -13.92
27.6519, -0.035, 0.12, 0.3047, -2.252, -129.11, 26.7, -14.05
27.6529, 0.075, 0.212, 0.1807, -2.3486, -128.906, 26.7, -14.18
27.6539, -0.021, 0.182, 0.2979, -2.2461, -128.701, 26.7, -14.32
27.6549, 0.033, 0.241, 0.2988, -2.1973, -128.445, 26.7, -14.44
27.6559, 0.046, 0.255, 0.1816, -2.166, -127.883, 26.7, -14.57
27.6569, -0.061, 0.302, 0.3721, -2.1758, -127.32, 26.7, -14.69
27.6579, 0.059, 0.333, 0.1953, -2.1719, -126.809, 26.7, -14.82
27.6589, -0.09, 0.306, 0.4531, -2.0166, -126.195, 26.7, -14.95
27.6599, 0.101, 0.418, 0.1396, -2.1084, -125.582, 26.7, -15.07
27.6609, -0.068, 0.396, 0.3447, -2.0264, -124.713, 26.7, -15.19
27.6619, 0.038, 0.463, 0.2793, -2.0352, -123.792, 26.7, -15.32
27.6629, 0.028, 0.458, 0.2432, -1.9932, -123.23, 26.7, -15.44
27.6639, -0.079, 0.462, 0.4014, -1.8828, -122.616, 26.7, -15.56
27.6649, 0.104, 0.586, 0.1445, -1.9951, -121.798, 26.7, -15.68
27.6659, -0.062, 0.519, 0.3555, -1.8848, -120.98, 26.7, -15.8
27.6669, -0.048, 0.581, 0.3916, -1.8906, -120.366, 26.7, -15.92
27.6679, 0.119, 0.666, 0.126, -1.9619, -120.111, 26.7, -16.04
27.6689, -0.082, 0.63, 0.4316, -1.8379, -120.111, 26.7, -16.16
27.6699, 0.016, 0.718, 0.3037, -1.9424, -120.264, 26.7, -16.29
27.6709, 0.043, 0.711, 0.2188, -1.8916, -120.264, 26.7, -16.4
27.6719, -0.078, 0.698, 0.499, -1.7617, -120.315, 26.7, -16.52
27.6729, 0.083, 0.804, 0.2373, -1.8428, -120.162, 26.7, -16.64
27.6739, -0.011, 0.781, 0.2979, -1.7812, -119.957, 26.7, -16.76
27.6749, -0.058, 0.797, 0.4971, -1.7109, -119.446, 26.7, -16.88
27.6759, 0.075, 0.893, 0.2988, -1.791, -118.474, 26.7, -17.0
27.6769, -0.055, 0.831, 0.4258, -1.6279, -117.554, 26.7, -17.11
27.6779, -0.073, 0.888, 0.5225, -1.6123, -116.685, 26.7, -17.23
27.6789, 0.058, 0.99, 0.3623, -1.7275, -115.816, 26.7, -17.34
27.6799, 0.046, 0.965, 0.3389, -1.6582, -114.997, 26.7, -17.45
27.6809, -0.105, 0.939, 0.6387, -1.5205, -114.333, 26.7, -17.57
27.6819, 0.013, 1.032, 0.4902, -1.5518, -113.668, 26.7, -17.68
27.6829, 0.099, 1.119, 0.3047, -1.6689, -113.054, 26.7, -17.79
27.6839, -0.061, 1.027, 0.5625, -1.5088, -112.492, 26.7, -17.91
27.6849, -0.015, 1.11, 0.5869, -1.5068, -112.032, 26.7, -18.02
27.6859, 0.11, 1.195, 0.4072, -1.5645, -111.367, 26.7, -18.14
27.6869, 0.093, 1.202, 0.375, -1.5391, -110.805, 26.7, -18.24
27.6879, -0.067, 1.149, 0.5674, -1.4326, -110.191, 26.7, -18.35
27.6889, -0.084, 1.173, 0.7041, -1.3682, -109.577, 26.7, -18.46
27.6899, 0.023, 1.275, 0.583, -1.4287, -108.81, 26.7, -18.57
27.6909, 0.122, 1.331, 0.3799, -1.4678, -107.839, 26.7, -18.67
27.6919, -0.015, 1.254, 0.5273, -1.3018, -106.867, 26.7, -18.78
27.6929, -0.111, 1.263, 0.6807, -1.2529, -105.998, 26.7, -18.89
27.6939, -0.075, 1.309, 0.7207, -1.2275, -105.027, 26.7, -18.99
27.6949, 0.02, 1.406, 0.6113, -1.2842, -103.953, 26.7, -19.09
27.6959, 0.133, 1.483, 0.418, -1.3506, -102.93, 26.7, -19.19
27.6969, 0.104, 1.493, 0.4072, -1.3135, -102.01, 26.7, -19.29
27.6979, 0.016, 1.461, 0.4727, -1.2471, -101.192, 27.0, -19.39
27.6989, -0.043, 1.417, 0.5996, -1.1299, -100.271, 27.0, -19.49
27.6999, -0.106, 1.422, 0.6885, -1.0322, -99.249, 27.0, -19.59
27.7009, -0.102, 1.475, 0.7432, -1.0088, -98.073, 27.0, -19.68
27.7019, -0.048, 1.547, 0.665, -1.0137, -96.794, 27.0, -19.78
27.7029, -0.008, 1.603, 0.5859, -1.043, -95.618, 27.0, -19.88
27.7039, 0.006, 1.655, 0.5801, -1.0879, -94.647, 27.0, -19.97
27.7049, 0.044, 1.674, 0.5459, -1.0547, -93.726, 27.0, -20.06
27.7059, 0.081, 1.727, 0.4727, -1.0645, -92.601, 27.0, -20.15
27.7069, 0.113, 1.74, 0.4189, -1.0146, -91.272, 27.0, -20.24
27.7079, 0.105, 1.762, 0.3604, -0.9971, -90.249, 27.0, -20.33
27.7089, 0.113, 1.802, 0.3545, -0.9951, -89.022, 27.0, -20.43
27.7099, 0.079, 1.823, 0.4258, -0.9902, -87.948, 27.0, -20.51
27.7109, 0.099, 1.838, 0.415, -0.9375, -86.926, 27.0, -20.59
27.7119, 0.059, 1.85, 0.4814, -0.873, -86.005, 27.0, -20.68
27.7129, 0.06, 1.865, 0.4912, -0.8281, -84.931, 27.0, -20.76
27.7139, -0.015, 1.883, 0.5654, -0.7617, -83.858, 27.0, -20.84
27.7149, -0.057, 1.882, 0.5762, -0.7051, -82.784, 27.0, -20.92
27.7159, -0.114, 1.876, 0.6318, -0.6621, -81.454, 27.0, -21.0
27.7169, -0.073, 1.897, 0.6123, -0.6309, -80.074, 27.0, -21.08
27.7179, -0.045, 1.892, 0.4746, -0.6016, -78.591, 27.0, -21.17
27.7189, 0.002, 1.958, 0.4365, -0.6436, -77.722, 27.0, -21.23
27.7199, 0.115, 2.011, 0.2715, -0.6494, -76.75, 27.0, -21.31
27.7209, 0.099, 2.058, 0.335, -0.6172, -75.676, 27.0, -21.38
27.7219, 0.004, 2.073, 0.4668, -0.5684, -74.398, 27.0, -21.46
27.7229, -0.105, 2.042, 0.5811, -0.4785, -72.966, 27.0, -21.53
27.7239, -0.058, 2.022, 0.501, -0.4238, -71.79, 27.0, -21.6
27.7249, 0.072, 2.102, 0.2676, -0.4893, -70.512, 27.0, -21.67
27.7259, 0.096, 2.156, 0.3076, -0.4688, -69.183, 27.0, -21.74
27.7269, -0.028, 2.149, 0.5244, -0.3838, -67.7, 27.0, -21.81
27.7279, -0.067, 2.118, 0.4473, -0.2891, -66.575, 27.0, -21.87
27.7289, 0.064, 2.186, 0.248, -0.3389, -65.348, 27.0, -21.93
27.7299, 0.043, 2.227, 0.3457, -0.3232, -64.12, 27.0, -21.99
27.7309, -0.086, 2.196, 0.4756, -0.2139, -62.893, 27.0, -22.05
27.7319, -0.018, 2.244, 0.3604, -0.2686, -61.359, 27.0, -22.11
27.7329, 0.088, 2.288, 0.3057, -0.2422, -59.876, 27.0, -22.17
27.7339, -0.076, 2.263, 0.4502, -0.1436, -58.24, 27.0, -22.23
27.7349, 0.038, 2.316, 0.2754, -0.1709, -57.115, 27.0, -22.28
27.7359, -0.004, 2.333, 0.4189, -0.1152, -55.837, 27.0, -22.34
27.7369, -0.024, 2.321, 0.3047, -0.0576, -54.661, 27.0, -22.39
27.7379, 0.066, 2.367, 0.2598, -0.0488, -53.434, 27.0, -22.44
27.7389, -0.008, 2.365, 0.3242, 0.0088, -52.104, 27.0, -22.49
27.7399, 0.057, 2.386, 0.1934, 0.0107, -50.621, 27.0, -22.54
27.7409, -0.061, 2.404, 0.4023, 0.0488, -49.087, 27.0, -22.59
27.7419, 0.021, 2.45, 0.2295, 0.0254, -48.065, 27.0, -22.64
27.7429, -0.026, 2.437, 0.3691, 0.1133, -46.735, 27.0, -22.68
27.7439, 0.033, 2.454, 0.2246, 0.1572, -45.406, 27.0, -22.73
27.7449, -0.039, 2.464, 0.3535, 0.2236, -43.974, 27.0, -22.77
27.7459, 0.057, 2.508, 0.1758, 0.2002, -42.338, 27.0, -22.81
27.7469, -0.025, 2.505, 0.3184, 0.2334, -40.702, 27.0, -22.85
27.7479, 0.044, 2.522, 0.2529, 0.2832, -39.065, 27.0, -22.88
27.7489, 0.021, 2.553, 0.1592, 0.2969, -37.634, 27.0, -22.92
27.7499, -0.01, 2.57, 0.2939, 0.3262, -36.56, 27.0, -22.95
27.7509, 0.036, 2.58, 0.1523, 0.3564, -35.384, 27.0, -22.99
27.7519, -0.029, 2.585, 0.2529, 0.377, -34.054, 27.0, -23.02
27.7529, 0.011, 2.604, 0.2334, 0.4287, -32.623, 27.0, -23.05
27.7539, 0.039, 2.627, 0.1006, 0.4404, -31.293, 27.0, -23.08
27.7549, -0.016, 2.644, 0.1279, 0.4297, -29.657, 27.0, -23.11
27.7559, -0.006, 2.646, 0.2217, 0.4766, -27.816, 27.0, -23.13
27.7569, 0.024, 2.667, 0.1416, 0.5146, -26.384, 27.0, -23.16
27.7579, 0.003, 2.688, 0.124, 0.5156, -24.595, 27.0, -23.18
27.7589, -0.002, 2.683, 0.1885, 0.5508, -23.112, 27.0, -23.2
27.7599, 0.009, 2.695, 0.1943, 0.6016, -21.834, 27.0, -23.22
27.7609, 0.024, 2.716, 0.1377, 0.6309, -21.016, 27.0, -23.24
27.7619, 0.021, 2.729, 0.0742, 0.6621, -20.044, 27.0, -23.26
27.7629, 0.004, 2.741, 0.0625, 0.6807, -18.357, 27.0, -23.28
27.7639, -0.012, 2.756, 0.0771, 0.6973, -16.567, 27.0, -23.29
27.7649, -0.016, 2.759, 0.1377, 0.7559, -15.289, 27.0, -23.31
27.7659, 0.004, 2.763, 0.1152, 0.8242, -13.959, 27.0, -23.32
27.7669, 0.011, 2.774, 0.0752, 0.876, -12.221, 27.0, -23.33
27.7679, 0.003, 2.792, 0.0537, 0.9131, -10.073, 27.0, -23.33
27.7689, 0.008, 2.805, 0.0225, 0.9463, -7.465, 27.0, -23.34
27.7699, 0.004, 2.822, 0.0107, 0.9482, -5.216, 27.0, -23.34
27.7709, 0.001, 2.829, 0.0088, 0.9658, -3.528, 27.0, -23.34
27.7719, 0.006, 2.839, -0.0068, 0.9854, -2.352, 27.3, -23.35
27.7729, 0.002, 2.847, -0.0078, 1.0029, -1.687, 27.3, -23.35
27.7739, 0.007, 2.857, -0.0254, 1.0205, -1.074, 27.3, -23.35
27.7749, 0.005, 2.87, -0.0234, 1.041, -0.205, 27.3, -23.35
27.7759, 0.001, 2.868, -0.0205, 1.0693, 0.665, 27.3, -23.34
27.7769, 0.007, 2.88, -0.0391, 1.0947, 1.739, 27.3, -23.34
27.7779, -0.004, 2.885, -0.0322, 1.1328, 2.71, 27.3, -23.34
27.7789, -0.005, 2.896, -0.0225, 1.1611, 4.295, 27.3, -23.33
27.7799, 0.0, 2.906, -0.0254, 1.1768, 6.085, 27.3, -23.32
27.7809, 0.018, 2.914, -0.084, 1.1758, 7.823, 27.3, -23.31
27.7819, 0.003, 2.922, -0.1094, 1.1836, 9.357, 27.3, -23.3
27.7829, 0.001, 2.919, -0.127, 1.2227, 10.278, 27.3, -23.29
27.7839, -0.006, 2.921, -0.1191, 1.2666, 10.738, 27.3, -23.28
27.7849, -0.005, 2.932, -0.124, 1.3096, 11.556, 27.3, -23.27
27.7859, -0.017, 2.942, -0.0791, 1.3369, 12.681, 27.3, -23.25
27.7869, 0.006, 2.954, -0.1074, 1.3379, 14.573, 27.3, -23.23
27.7879, 0.026, 2.945, -0.208, 1.3789, 17.181, 27.3, -23.21
27.7889, 0.004, 2.955, -0.2129, 1.4189, 19.328, 27.3, -23.19
27.7899, -0.022, 2.969, -0.1445, 1.4199, 20.658, 27.3, -23.17
27.7909, 0.035, 2.977, -0.2295, 1.4053, 21.527, 27.3, -23.15
27.7919, 0.009, 2.95, -0.2617, 1.4873, 22.703, 27.3, -23.12
27.7929, -0.009, 2.962, -0.2549, 1.5068, 23.623, 27.3, -23.1
27.7939, -0.016, 2.981, -0.1826, 1.5049, 24.135, 27.3, -23.07
27.7949, 0.041, 2.969, -0.3027, 1.5508, 24.953, 27.3, -23.05
27.7959, -0.013, 2.983, -0.2744, 1.5908, 26.282, 27.3, -23.02
27.7969, -0.021, 2.996, -0.1787, 1.583, 27.305, 27.3, -22.99
27.7979, 0.014, 2.989, -0.2695, 1.6113, 28.225, 27.3, -22.96
27.7989, -0.014, 2.993, -0.2734, 1.6553, 29.606, 27.3, -22.93
27.7999, -0.007, 3.0, -0.1836, 1.6143, 31.089, 27.3, -22.9
27.8009, 0.021, 2.977, -0.3408, 1.6924, 32.265, 27.3, -22.86
27.8019, -0.037, 3.015, -0.2383, 1.6729, 33.748, 27.3, -22.83
27.8029, 0.022, 2.979, -0.3438, 1.7344, 35.179, 27.3, -22.79
27.8039, -0.03, 3.0, -0.3076, 1.7617, 36.662, 27.3, -22.75
27.8049, 0.057, 2.983, -0.3926, 1.7764, 38.145, 27.3, -22.71
27.8059, -0.02, 3.002, -0.3496, 1.792, 39.935, 27.3, -22.67
27.8069, 0.05, 2.974, -0.4297, 1.7969, 41.162, 27.3, -22.63
27.8079, -0.04, 3.0, -0.3633, 1.8252, 42.133, 27.3, -22.58
27.8089, 0.03, 2.978, -0.3877, 1.8457, 42.9, 27.3, -22.54
27.8099, -0.034, 2.999, -0.3594, 1.877, 43.412, 27.3, -22.5
27.8109, 0.029, 2.98, -0.4033, 1.8818, 43.923, 27.3, -22.45
27.8119, -0.054, 3.018, -0.3086, 1.8652, 44.69, 27.3, -22.4
27.8129, 0.065, 2.962, -0.458, 1.9072, 45.457, 27.3, -22.36
27.8139, -0.054, 3.013, -0.3174, 1.8672, 46.48, 27.3, -22.31
27.8149, 0.028, 2.951, -0.4854, 1.9922, 47.656, 27.3, -22.26
27.8159, -0.024, 2.985, -0.3389, 1.9189, 49.087, 27.3, -22.21
27.8169, 0.013, 2.965, -0.5059, 2.0156, 50.315, 27.3, -22.16
27.8179, 0.043, 2.919, -0.5361, 2.0635, 51.644, 27.3, -22.11
27.8189, -0.066, 2.986, -0.4043, 2.0215, 53.28, 27.3, -22.05
27.8199, 0.006, 2.941, -0.5684, 2.1719, 55.07, 27.3, -21.99
27.8209, 0.04, 2.927, -0.5361, 2.1484, 56.962, 27.3, -21.93
27.8219, -0.06, 2.989, -0.3604, 2.0215, 58.547, 27.3, -21.88
27.8229, -0.018, 2.948, -0.5273, 2.1006, 59.212, 27.3, -21.82
27.8239, 0.038, 2.909, -0.5469, 2.1162, 59.314, 27.3, -21.75
27.8249, -0.028, 2.939, -0.4111, 2.0537, 59.365, 27.3, -21.7
27.8259, -0.035, 2.949, -0.5078, 2.0869, 59.467, 27.3, -21.63
27.8269, 0.072, 2.876, -0.6934, 2.2129, 59.928, 27.3, -21.57
27.8279, 0.028, 2.874, -0.5742, 2.2285, 61.104, 27.3, -21.51
27.8289, -0.069, 2.936, -0.4727, 2.2109, 62.74, 27.3, -21.45
27.8299, -0.06, 2.931, -0.5557, 2.2812, 64.734, 27.3, -21.38
27.8309, 0.059, 2.859, -0.7666, 2.3721, 67.291, 27.3, -21.31
27.8319, 0.066, 2.836, -0.7344, 2.3809, 69.95, 27.3, -21.24
27.8329, 0.045, 2.846, -0.6455, 2.3145, 71.893, 27.3, -21.16
27.8339, 0.011, 2.885, -0.6172, 2.2217, 72.813, 27.3, -21.09
27.8349, -0.095, 2.9, -0.5303, 2.2305, 72.864, 27.3, -21.02
27.8359, -0.065, 2.878, -0.6162, 2.3232, 72.66, 27.3, -20.94
27.8369, -0.022, 2.859, -0.6729, 2.3564, 72.66, 27.3, -20.87
27.8379, 0.107, 2.77, -0.8428, 2.4492, 73.324, 27.3, -20.79
27.8389, 0.091, 2.759, -0.8135, 2.4756, 74.5, 27.3, -20.72
27.8399, 0.068, 2.764, -0.751, 2.4453, 76.239, 27.3, -20.64
27.8409, 0.049, 2.754, -0.7715, 2.4307, 78.028, 27.3, -20.56
27.8419, 0.009, 2.765, -0.7148, 2.4307, 79.511, 27.3, -20.48
27.8429, -0.038, 2.799, -0.6387, 2.3896, 80.381, 27.3, -20.4
27.8439, -0.074, 2.82, -0.5703, 2.3398, 80.739, 27.3, -20.32
27.8449, -0.081, 2.807, -0.6201, 2.3613, 81.148, 27.3, -20.23
27.8459, -0.112, 2.8, -0.6084, 2.4014, 81.966, 27.3, -20.15
27.8469, -0.068, 2.8, -0.6943, 2.3975, 83.142, 27.3, -20.07
27.8479, -0.121, 2.77, -0.6631, 2.458, 84.88, 27.3, -19.98
27.8489, -0.107, 2.775, -0.6621, 2.4609, 86.465, 27.3, -19.89
27.8499, -0.113, 2.774, -0.6162, 2.4072, 87.693, 27.3, -19.8
27.8509, -0.092, 2.749, -0.6738, 2.4189, 88.306, 27.3, -19.72
27.8519, -0.077, 2.714, -0.6787, 2.457, 88.613, 27.3, -19.63
27.8529, -0.035, 2.699, -0.7676, 2.4678, 89.022, 27.3, -19.53
27.8539, -0.044, 2.649, -0.7773, 2.5674, 89.994, 27.3, -19.44
27.8549, -0.006, 2.629, -0.8184, 2.6123, 91.63, 27.3, -19.35
27.8559, 0.127, 2.568, -1.0068, 2.6475, 93.164, 27.3, -19.26
27.8569, 0.118, 2.531, -1.0371, 2.7012, 94.595, 27.3, -19.16
27.8579, 0.114, 2.515, -1.0674, 2.7344, 95.567, 27.3, -19.06
27.8589, -0.012, 2.528, -0.9648, 2.7344, 96.181, 27.3, -18.96
27.8599, -0.087, 2.563, -0.8359, 2.7256, 97.05, 27.3, -18.86
27.8609, -0.104, 2.606, -0.7363, 2.6113, 98.379, 27.3, -18.77
27.8619, -0.052, 2.551, -0.8037, 2.6367, 99.862, 27.3, -18.66
27.8629, 0.061, 2.478, -0.9346, 2.7051, 100.987, 27.3, -18.56
27.8639, 0.129, 2.405, -1.1055, 2.7891, 101.652, 27.3, -18.46
27.8649, 0.05, 2.406, -1.0293, 2.8467, 102.061, 27.3, -18.36
27.8659, -0.097, 2.497, -0.7783, 2.71, 102.419, 27.3, -18.26
27.8669, -0.09, 2.486, -0.7656, 2.6826, 103.084, 27.3, -18.15
27.8679, 0.09, 2.377, -0.9922, 2.793, 104.208, 27.3, -18.05
27.8689, 0.123, 2.313, -1.0957, 2.8721, 105.589, 27.3, -17.93
27.8699, 0.013, 2.337, -0.9658, 2.8887, 106.203, 27.3, -17.83
27.8709, -0.095, 2.41, -0.7422, 2.7451, 106.714, 27.3, -17.73
27.8719, -0.032, 2.34, -0.79, 2.792, 107.43, 27.3, -17.62
27.8729, 0.105, 2.271, -0.999, 2.8887, 108.197, 27.3, -17.5
27.8739, -0.021, 2.28, -0.918, 2.8965, 109.373, 27.3, -17.4
27.8749, -0.099, 2.315, -0.7256, 2.8398, 110.907, 27.3, -17.28
27.8759, 0.121, 2.206, -1.0039, 2.9434, 111.878, 27.3, -17.17
27.8769, 0.063, 2.196, -0.9561, 2.9541, 112.696, 27.3, -17.04
27.8779, -0.053, 2.263, -0.7744, 2.8301, 113.361, 27.3, -16.94
27.8789, -0.023, 2.178, -0.7773, 2.9336, 114.282, 27.3, -16.82
27.8799, 0.066, 2.149, -0.9121, 2.9746, 115.202, 27.3, -16.71
27.8809, -0.059, 2.198, -0.75, 2.8535, 115.611, 27.3, -16.6
27.8819, -0.041, 2.143, -0.6943, 2.8623, 115.713, 27.3, -16.48
27.8829, 0.1, 2.055, -0.9717, 2.9844, 115.713, 27.3, -16.36
27.8839, -0.064, 2.118, -0.7451, 2.9238, 115.816, 27.3, -16.25
27.8849, 0.084, 2.049, -0.8691, 2.9355, 116.225, 27.3, -16.13
27.8859, 0.089, 2.013, -0.9316, 2.9756, 116.838, 27.3, -16.0
27.8869, -0.037, 2.063, -0.7734, 2.8613, 117.35, 27.3, -15.9
27.8879, 0.009, 1.975, -0.8115, 2.9756, 117.656, 27.3, -15.78
27.8889, 0.018, 1.995, -0.8662, 2.9707, 118.168, 27.3, -15.66
27.8899, -0.075, 1.99, -0.7246, 2.9258, 119.241, 27.3, -15.53
27.8909, 0.107, 1.904, -0.9707, 3.0088, 120.417, 27.3, -15.42
27.8919, -0.096, 1.934, -0.7559, 2.9609, 121.542, 27.3, -15.29
27.8929, 0.079, 1.866, -0.959, 3.0557, 122.463, 27.3, -15.16
27.8939, -0.008, 1.876, -0.8965, 3.0049, 123.23, 27.3, -15.03
27.8949, -0.024, 1.857, -0.7959, 2.9688, 124.15, 27.3, -14.92
27.8959, 0.069, 1.799, -1.0322, 3.0234, 125.071, 27.3, -14.79
27.8969, -0.104, 1.814, -0.7285, 2.9746, 125.48, 27.3, -14.67
27.8979, 0.123, 1.737, -1.0391, 3.0215, 125.377, 27.3, -14.54
27.8989, -0.084, 1.772, -0.7559, 2.9424, 125.122, 27.3, -14.42
27.8999, 0.099, 1.691, -1.0205, 2.9971, 125.275, 27.3, -14.29
27.9009, -0.047, 1.71, -0.8701, 2.9844, 125.633, 27.3, -14.17
27.9019, 0.069, 1.66, -0.9414, 2.9697, 125.838, 27.3, -14.04
27.9029, 0.012, 1.646, -0.9473, 2.9785, 126.042, 27.3, -13.91
27.9039, -0.007, 1.602, -0.8877, 3.0029, 126.502, 27.3, -13.79
